id,d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23
resume_0970,-7.207725,-1.033239,4.885437,-8.327208,-8.375445,1.287302,-0.913106,0.001750,5.323117,2.614570,-0.444242,2.354532,-6.161150,-8.259579,8.772829,-0.335518,1.943761,-6.363840,-1.884722,-4.563583,-4.632626,-9.420439,7.967594,7.679373
resume_0971,6.004854,-3.176707,4.805797,4.543696,-1.824449,1.907914,-7.654026,5.029733,-8.396009,-4.615318,1.821502,-6.491470,-6.035592,5.532140,0.283883,-8.846948,0.389779,5.808030,-5.905119,6.023865,-9.398019,-0.683706,1.578174,8.035855
resume_0972,-2.027499,8.357479,-7.450573,-1.799308,-0.936669,-1.326287,7.492082,-3.006065,-9.024871,2.458291,1.140390,-2.530998,6.005504,-0.629731,-2.561191,8.468810,-2.125274,5.760728,2.761539,0.619622,9.402961,9.372676,-9.865949,2.088463
resume_0973,-2.040989,6.958266,-7.373794,-1.075534,-2.622473,-1.532019,8.308952,-1.166613,-8.259969,2.729291,2.278901,-3.161826,6.087380,-0.522722,-1.548650,8.174595,-2.336394,5.606318,2.154880,0.804701,9.002384,7.763180,-9.281217,2.628118
resume_0974,-7.411218,-9.080971,8.632160,1.665661,-8.013242,4.287400,-5.745191,-6.776914,1.439199,-4.385033,-3.455180,3.904527,-2.194804,4.663114,2.847374,-5.634089,-2.366999,2.883896,1.442628,-1.062495,9.957376,6.924915,-0.252887,8.738071
resume_0975,-7.784293,-8.656517,8.379416,2.727033,-8.841163,4.015250,-7.166126,-6.796881,0.785452,-2.175138,-3.060412,4.188127,-2.024117,5.995105,2.881140,-5.998339,-0.219888,2.472890,1.686016,-0.306299,8.825595,6.968247,0.046617,9.015167
resume_0976,5.358332,-3.804101,4.938916,2.293888,-1.829665,2.438493,-6.375533,6.325241,-10.016382,-4.334897,1.940972,-6.786786,-6.396471,5.027884,-1.322822,-8.116911,0.968154,4.474226,-4.928528,6.854263,-9.794818,0.238753,2.071822,8.447650
resume_0977,-1.633780,8.197212,-7.869677,-2.352836,-2.490922,-1.647462,7.623290,-1.585924,-8.572581,1.489043,2.611257,-2.931671,6.926935,0.547553,-2.286380,7.509531,-1.630171,5.264040,2.229767,-0.612302,10.378664,8.558007,-9.065507,1.636710
resume_0978,5.667032,3.913888,2.477542,7.993474,-4.948981,-6.011323,5.779827,-7.520699,3.492840,2.040356,-2.822602,-2.275345,1.634362,8.109736,-5.554401,-1.111135,-5.235833,-7.553956,-9.558740,-8.132531,-3.868026,4.804625,-7.051663,6.186408
resume_0979,-7.477541,-1.176318,4.810586,-8.277086,-8.256876,0.905744,-0.684039,-1.579441,5.225831,2.312869,0.081589,2.118020,-6.354176,-7.929984,8.268534,0.940360,2.621072,-5.674676,-2.514320,-4.643566,-6.704348,-10.646214,5.881578,8.006903
resume_0980,-8.464052,8.387031,-3.475668,5.775414,-3.147783,-3.861330,5.844950,-2.857008,1.243099,8.233148,9.879095,3.415536,8.582093,6.876659,-7.928979,-8.408542,0.276651,3.352583,6.599843,-7.606656,-4.048424,3.604858,4.767667,-0.653996
resume_0981,-7.088777,-0.852554,4.989101,-8.214866,-7.822136,2.273764,-0.406165,0.479926,5.867374,2.699645,0.247617,1.148498,-7.279556,-8.093532,8.248527,0.521724,2.487073,-4.512221,-3.144816,-4.515921,-5.741731,-8.369835,7.676910,7.630701
resume_0982,-7.603031,9.069134,-2.882623,7.416779,-2.121392,-3.240289,5.632376,-3.588505,0.778667,8.180886,9.932192,2.376644,7.852686,7.418720,-8.234158,-7.903071,-0.378720,4.010162,7.875285,-7.639838,-5.287110,3.286543,4.947242,-0.779155
resume_0983,8.406025,7.221302,8.711383,-8.559961,-1.861556,7.473900,1.389663,-6.689119,1.198206,7.775663,9.781063,-7.899604,0.448415,-3.583287,-4.853988,1.928484,-6.351180,7.796406,6.152118,-1.540275,-7.257018,-4.347842,1.829616,4.909445
resume_0984,-8.272083,-0.369137,5.288634,-8.001681,-8.312650,2.324700,0.038940,-0.984324,5.252823,3.424204,-0.465071,2.196730,-7.882088,-8.905403,8.728478,-0.280382,2.134623,-5.494516,-2.753170,-3.929710,-5.476633,-8.992836,7.007874,8.324837
resume_0985,-6.896485,-9.461499,8.325045,1.132119,-7.963098,4.589662,-6.084894,-6.527929,0.739671,-3.799253,-3.356294,2.800583,-1.295263,2.778015,3.665867,-5.213729,-0.196203,2.278242,1.928012,-0.146602,9.018474,8.059819,0.514193,7.755470
resume_0986,6.000395,-3.187417,4.749392,3.597385,-1.593056,1.823475,-8.112245,5.775176,-8.562825,-4.506508,1.218848,-6.540064,-6.655483,5.440116,-0.639598,-7.890311,0.198427,5.356462,-6.099951,7.203678,-10.723566,-0.039894,0.344389,7.876963
resume_0987,8.159710,6.403354,6.858959,-8.057271,0.060531,7.564657,1.689607,-6.742321,0.836021,7.163635,8.983506,-8.959868,0.212495,-3.834132,-5.156077,1.216664,-6.584248,7.976045,4.990316,-3.347608,-6.149162,-4.052662,2.397575,5.277994
resume_0988,-7.320221,-8.473752,8.589027,3.008025,-7.994264,3.721601,-6.116983,-4.556507,1.454383,-1.625251,-3.568559,4.534446,-0.742730,4.599224,2.690473,-6.240707,-0.851683,3.032512,1.815659,-0.248734,9.420940,7.193472,-0.268538,8.548724
resume_0989,-7.576247,8.852407,-2.574597,5.749451,-1.615586,-2.778239,6.639988,-3.806806,1.148045,7.603308,9.003516,1.527950,6.997315,7.892337,-6.910748,-8.044861,0.346319,3.542354,6.516135,-8.502654,-4.513855,2.244216,3.849548,0.861776
resume_0990,-6.749791,-9.193213,8.986742,1.707685,-7.189145,3.462746,-6.114213,-6.548173,0.908069,-3.586930,-2.738624,4.617124,-0.770580,4.390878,2.611601,-5.765547,0.202735,3.081739,2.210412,-1.431605,10.166553,6.686752,0.823799,7.814439
resume_0991,-3.270890,8.713802,-8.167423,-0.892831,-2.383002,-1.036733,8.508169,-2.026613,-9.213936,2.311112,1.267671,-2.632756,7.006635,-0.591713,-0.912670,7.523193,-2.591759,5.839814,2.772852,0.285528,8.933406,8.946228,-9.521743,3.591385
resume_0992,6.454947,-3.148497,4.596084,3.127071,-1.596165,2.315618,-7.474340,6.685472,-9.660288,-3.918473,1.317128,-7.527542,-6.449417,5.593548,-0.744565,-8.499516,0.869104,4.534391,-6.538765,6.824515,-8.742625,0.397940,1.647215,7.909570
resume_0993,-8.547247,-8.706574,8.715688,1.540800,-5.715775,3.614624,-6.208525,-6.897621,0.663213,-4.099918,-2.605991,5.266971,-1.713937,4.646232,3.396292,-4.943666,-1.068382,3.546376,1.673799,-0.941860,9.333681,6.554374,0.294882,7.645869
resume_0994,4.917918,3.786494,2.167444,7.986705,-5.231067,-5.876502,5.967098,-6.432440,2.754672,0.904558,-2.980361,-2.510081,1.758917,7.176325,-5.295770,1.286801,-3.712543,-8.480135,-8.443844,-7.391377,-3.309846,3.520583,-6.831088,6.610014
resume_0995,-2.476302,7.631892,-7.358997,-1.681370,-3.292248,-1.559173,8.749145,-3.623319,-9.097397,3.120083,1.214914,-3.542463,6.491201,0.069716,-1.279330,7.694794,-2.001024,5.691267,1.262663,1.417739,9.486789,8.380507,-9.907955,1.966080
resume_0996,-8.110682,-9.175364,9.322430,1.948001,-6.546635,3.688278,-7.005132,-6.176784,1.841585,-3.292444,-3.504987,3.475393,-1.106642,5.319477,3.390367,-6.223769,-1.855959,2.856066,2.753218,-0.634149,9.937951,6.593786,0.630502,8.950895
resume_0997,5.820901,-3.318165,4.135855,2.523225,-1.488748,2.260078,-6.616278,6.947035,-8.512597,-5.130146,1.824652,-6.069064,-7.063264,6.000432,0.242115,-9.073356,0.753747,3.841751,-5.883548,7.588955,-9.516861,-0.414525,1.195809,7.980933
resume_0998,4.703483,4.200939,1.975820,9.108638,-4.597427,-4.587590,6.215804,-6.905674,2.860142,0.604214,-1.823123,-1.302074,-0.221362,7.186697,-7.063658,1.043611,-4.646421,-7.968108,-9.495142,-9.177283,-2.471119,5.004900,-8.319229,7.559184
resume_0999,-7.000193,-1.002711,5.385980,-6.804558,-8.419988,1.115716,-0.130078,-0.291712,5.671009,3.059507,-0.339729,2.363152,-7.289407,-7.800251,8.324536,-0.191504,1.672602,-6.357541,-2.355618,-4.047142,-4.673864,-9.581382,6.818236,8.643019
resume_1000,-7.859864,-8.888007,9.160132,1.417509,-7.696633,4.755349,-6.698137,-6.023014,0.819660,-3.352484,-2.476488,4.596654,-2.493049,5.213236,2.172567,-6.738368,-0.206727,4.159487,1.831407,-0.870934,8.861668,7.055790,-0.004462,7.315793
resume_1001,-7.239030,-10.227570,8.523610,1.714128,-6.754292,3.524349,-6.502655,-5.761950,1.365648,-4.756445,-3.588969,3.837577,-1.202032,4.115022,3.019346,-6.164217,0.707960,3.308068,2.622040,-1.143180,10.731981,7.016198,-0.088661,8.008235
resume_1002,-1.416499,7.790006,-7.986685,-0.997180,-3.330241,-1.570492,7.460076,-1.476498,-7.660857,2.254524,1.349663,-3.079495,6.413443,-1.224253,-1.644105,6.988095,-2.339605,4.828385,2.193832,-0.095698,8.913268,8.997941,-8.859946,3.169594
resume_1003,-7.518640,-1.015401,5.389554,-8.464625,-8.480852,1.921840,-0.119171,-1.301559,5.691385,3.977973,0.536940,1.284650,-6.718558,-7.802132,8.636694,0.605856,2.870169,-5.514319,-2.152659,-4.759902,-4.779745,-9.756015,6.543337,6.939582
resume_1004,10.474665,6.291430,-5.963564,9.370390,-1.456756,8.928533,-5.537296,-4.945045,9.566042,-9.058353,1.670405,-2.753568,8.012470,-7.428690,-7.280562,-0.190231,5.277434,-6.751810,1.050077,-1.261158,5.314453,-0.380902,-3.549955,-0.069548
resume_1005,5.838771,4.461347,2.142301,9.776802,-5.058509,-4.192503,6.391756,-7.119711,2.953297,0.676017,-1.436586,-2.439291,0.771228,8.281610,-5.722622,0.511450,-5.848714,-8.415078,-8.790382,-8.184360,-3.841944,3.626538,-8.343834,6.158840
resume_1006,5.054946,4.838462,1.791715,9.538200,-5.499597,-5.816203,5.570851,-6.569135,3.961739,1.727178,-3.451966,-1.040146,1.068344,8.645368,-6.650616,0.337009,-5.620850,-8.012949,-9.692459,-7.337786,-4.575732,4.924409,-7.747893,6.252479
resume_1007,5.050077,4.780212,2.114054,8.339884,-4.769064,-5.496923,6.484976,-5.700060,3.400170,1.256475,-2.072040,-2.338989,1.095339,8.537388,-4.614438,0.889826,-5.688082,-7.536421,-8.954541,-6.830903,-3.452680,4.945996,-7.789344,5.884130
resume_1008,8.275416,7.832385,8.482144,-8.210220,-0.806050,7.567862,2.760392,-6.887730,1.635259,8.396286,9.449893,-8.856802,0.264796,-1.980985,-5.698313,1.927651,-6.638901,8.477556,5.071226,-3.559650,-6.600953,-5.033272,2.462831,5.533268
resume_1009,8.853004,6.709816,-6.441571,9.152338,-2.377381,9.203878,-5.114620,-3.354819,8.929064,-7.003864,0.093936,-2.517034,7.709077,-7.139548,-7.896175,0.550377,5.180516,-6.740416,2.494641,-1.740376,5.636803,-0.738033,-5.219521,-0.181613
resume_1010,-7.773204,-8.492755,8.482331,1.961755,-8.819270,3.527654,-7.947648,-5.396237,0.893625,-3.262694,-2.395253,5.159266,-0.994092,4.425477,3.120747,-7.146049,-0.554757,3.596474,1.858094,-0.456012,8.984371,7.276404,-0.840894,8.319250
resume_1011,-6.992655,9.023511,-2.731563,5.736555,-2.371914,-2.645572,5.902526,-4.148392,0.586303,7.569168,9.141231,2.636892,8.140575,6.936375,-7.163676,-8.740720,1.535815,3.354529,7.770814,-9.356439,-5.441215,2.274122,4.325826,-0.823515
resume_1012,6.595295,-3.149272,4.147519,1.943960,-0.894122,2.256201,-6.523977,6.007761,-9.773306,-3.158579,1.015498,-6.746915,-7.016378,4.475148,-0.968074,-8.057229,0.874097,4.244009,-5.487478,6.112915,-9.965551,-1.677345,2.560572,8.423996
resume_1013,-8.145760,-9.650727,8.325573,2.202545,-7.921903,3.375790,-7.289707,-5.605630,1.078263,-3.943756,-2.913036,4.563995,-0.682923,4.012377,3.998681,-5.278664,-0.998806,2.837787,1.429605,-0.113809,11.163247,6.599245,-0.749906,7.739195
resume_1014,9.929526,7.669174,7.309363,-9.188036,-1.065485,7.654654,1.611930,-6.082545,1.317997,8.262608,9.582811,-7.685777,-0.756651,-2.978211,-5.472198,1.872717,-6.421854,7.809576,4.698347,-3.510172,-7.319467,-4.830531,1.179928,5.497660
resume_1015,-2.070129,7.212205,-7.628590,-1.717849,-3.279911,-1.580910,7.903481,-1.690035,-7.461696,2.591201,2.363372,-2.932213,6.542445,-0.468851,-2.025920,8.297753,-2.716093,4.330215,3.308348,0.093334,11.065022,8.383008,-10.841344,1.972769
resume_1016,-7.698160,-9.555117,8.514811,1.931438,-6.693650,2.854465,-6.816439,-5.710601,-0.000570,-3.535561,-2.635952,3.589581,-1.368673,4.253599,2.958073,-5.201765,-1.064544,2.484010,0.822812,-1.563266,9.321819,7.926034,0.694107,6.711752
resume_1017,-2.109183,8.059024,-7.544119,-2.808002,-2.737649,-1.393322,8.120633,-1.869222,-9.083343,3.071030,1.794094,-2.668032,5.918049,0.730446,-1.439835,8.659626,-3.015869,5.295308,2.491601,0.250739,10.140223,9.058082,-10.206861,1.363538
resume_1018,-8.037631,9.757071,-3.157526,6.472207,-1.235346,-2.317939,7.067508,-4.553967,1.481012,9.260252,8.849270,2.541800,7.888867,5.726443,-7.667425,-8.474673,0.846451,3.582114,7.404999,-8.004576,-6.521563,2.908305,5.941010,0.311022
resume_1019,5.669816,4.341229,2.407873,8.052824,-5.624284,-6.126633,5.632501,-7.701422,3.506910,0.548801,-2.046939,-2.312506,1.716405,7.873994,-5.993962,0.811777,-4.546565,-8.218951,-9.112416,-6.419026,-3.967828,4.197210,-8.388270,6.965739
resume_1020,-1.807900,7.201477,-7.311248,-1.875416,-1.889798,-0.608049,9.183713,-0.720379,-7.788332,1.396390,2.105090,-2.079923,6.868900,-1.443081,-1.647111,7.750679,-2.102352,5.613911,1.885737,1.296473,10.187324,9.145229,-9.079698,3.536569
resume_1021,6.044941,-4.438609,4.719456,3.590276,-2.196134,3.386225,-5.897259,7.125483,-9.395822,-4.834220,1.266274,-6.425966,-6.364644,4.771523,0.972334,-7.037013,0.598980,4.274068,-4.922217,6.387551,-8.756800,-0.352192,3.047676,8.266768
resume_1022,-7.385031,-7.292328,8.107970,2.817318,-7.730719,2.591410,-7.517927,-6.163975,2.121344,-3.779333,-2.899485,3.616369,-0.789961,4.599568,3.104831,-5.732721,-1.152637,2.941476,1.904823,-1.664239,9.690145,6.690935,0.076490,8.300730
resume_1023,8.783806,8.454747,8.608639,-8.308201,-1.120412,6.854177,1.065986,-6.436793,1.495179,7.647241,8.969751,-9.091485,0.571122,-2.749891,-5.002432,1.189371,-7.733639,7.993100,5.049172,-2.337971,-6.332191,-4.257527,1.482943,5.451917
resume_1024,9.184184,7.053974,7.520500,-8.262087,-0.247805,6.685162,1.801060,-5.873626,2.581867,7.443438,8.794126,-9.268308,-0.378892,-3.403087,-5.343468,3.258283,-5.671213,8.581483,4.881597,-2.693433,-6.609155,-5.324412,1.265002,5.257036
resume_1025,-6.737579,9.500231,-2.211411,7.189735,-1.802468,-2.776863,6.461952,-3.287929,0.726669,8.483083,8.803657,1.701821,7.417508,8.190850,-8.365907,-8.556568,0.230589,3.265846,5.789936,-8.074532,-5.815503,1.397483,4.275412,-0.642530
resume_1026,7.000830,7.480599,8.744050,-8.712773,-1.405486,6.615479,2.514778,-6.503305,1.833091,7.559334,8.752749,-7.557365,0.517737,-3.925534,-4.394138,2.386084,-6.788915,8.272441,6.250016,-1.901235,-6.018548,-5.543096,1.132142,5.897461
resume_1027,-7.801441,-0.693382,4.661075,-7.155703,-8.988146,1.338736,0.483659,-1.270955,4.551984,3.419013,-0.322061,1.466669,-7.947863,-7.241319,8.386696,-1.291647,1.831668,-5.907645,-1.612322,-3.883218,-4.846107,-8.759461,5.924580,7.593896
resume_1028,-6.661783,-8.695332,7.937565,2.716329,-7.094645,2.512250,-7.346514,-6.445705,1.111723,-4.259779,-3.621954,5.480366,-1.157658,5.067645,3.434782,-5.900319,-0.940808,2.425986,1.523255,-1.106150,9.882875,6.886839,0.103652,7.631198
resume_1029,-7.079677,9.364523,-3.687286,5.967083,-2.419884,-3.451277,6.039969,-3.892855,-0.149448,9.157577,10.564173,2.694013,7.705822,7.842590,-5.982072,-8.970644,0.706067,1.883942,7.394691,-8.110874,-5.511108,2.829010,4.226905,0.168088
resume_1030,10.049248,5.858299,-6.683299,10.149026,-1.936174,8.269926,-5.865712,-3.205865,9.044675,-6.715688,-0.211530,-3.678356,7.076121,-8.105354,-8.240797,-0.222830,4.788638,-6.819565,1.694414,-1.423426,4.754829,-2.169787,-5.916029,-0.299025
resume_1031,5.287250,5.040296,1.659278,8.536307,-4.609794,-6.358774,6.635405,-7.475195,3.099538,2.114072,-2.061515,-2.110534,0.747063,7.781253,-6.196935,0.403754,-4.503494,-8.138260,-10.002311,-8.032705,-3.101984,3.966037,-8.061291,6.308247
resume_1032,-1.131358,7.375962,-8.160168,-2.748370,-1.387662,-1.513132,7.724609,-2.549894,-7.625748,1.786064,1.339777,-2.941248,6.709869,-0.470415,-1.593259,7.972947,-1.919591,5.159910,2.508518,1.924940,9.056467,8.652497,-9.154077,2.897609
resume_1033,9.230583,7.527756,8.702878,-8.313847,-0.716408,7.101410,2.602690,-6.585521,1.700512,5.976381,7.903655,-8.022030,-0.144593,-3.628760,-5.180072,0.461591,-5.704632,8.634092,6.685754,-2.349158,-6.903085,-4.670600,2.932056,5.699482
resume_1034,8.383110,7.963383,6.700121,-8.417242,0.155408,6.716766,1.858128,-6.214091,0.340227,7.994106,9.121604,-7.854617,-0.368230,-3.758424,-5.046734,1.594705,-5.976346,7.818743,5.604887,-2.393947,-5.927449,-4.333758,1.507076,5.491329
resume_1035,4.285717,5.567395,0.820527,8.143319,-3.893656,-5.413910,5.823254,-6.330136,3.726314,1.905005,-3.629104,-1.707006,1.056669,7.875287,-7.275707,-0.109740,-4.374446,-7.053070,-9.457223,-8.492571,-3.354541,4.625975,-7.588521,7.171726
resume_1036,-7.961305,-0.660556,5.246736,-7.212773,-9.591530,1.819811,-0.231891,-1.946570,4.563539,3.167187,0.115893,2.330264,-6.396010,-7.792427,8.617456,0.640090,1.303732,-5.999178,-2.100369,-5.377258,-5.213474,-9.000363,6.155744,7.280305
resume_1037,10.705772,6.461138,-4.577064,9.406577,-1.982571,8.672461,-6.169637,-2.904095,9.942747,-7.351494,0.792460,-3.524033,7.636898,-8.268677,-7.799107,-0.080777,4.561833,-7.169233,2.265156,-0.818279,5.119942,-1.937761,-5.012577,-0.124914
resume_1038,5.172201,-3.190052,5.283572,3.827290,-1.241766,2.702597,-7.335408,6.265200,-9.235846,-4.737546,1.273951,-6.611721,-7.845851,5.062008,0.145046,-7.270344,0.456549,2.986608,-5.055476,7.654162,-9.137548,-1.222484,1.638479,7.231021
resume_1039,8.669150,6.279482,7.937888,-7.534924,-1.153738,7.086141,1.752195,-7.145833,2.142222,7.862979,9.510529,-8.468269,-0.153173,-4.523209,-4.458742,2.431404,-8.117956,8.761079,5.573165,-2.942747,-6.898454,-5.687345,1.159144,5.389860
resume_1040,9.821741,6.918047,-5.222234,9.233003,-2.415117,9.592167,-5.826381,-3.427295,8.794057,-7.370811,0.485231,-2.205677,6.616899,-8.189898,-7.366937,-0.677286,5.098782,-7.133856,1.484606,-2.113165,4.264875,-1.141523,-3.321632,-0.226664
resume_1041,4.927745,5.041712,2.575779,9.363215,-4.622443,-5.753838,7.122713,-6.281992,3.731973,1.496647,-1.552372,-2.177724,1.190821,8.012369,-6.670830,0.201750,-5.013413,-8.233461,-9.033769,-7.120150,-3.724029,4.862075,-8.238046,6.280782
resume_1042,6.438865,-2.677360,4.235027,2.374612,-2.105268,0.131119,-7.124852,5.125179,-9.923901,-4.996331,1.453104,-7.183453,-7.149474,4.908802,0.621231,-8.338390,0.910893,4.537862,-5.934807,6.983241,-9.952761,-1.647098,0.286597,7.218050
resume_1043,4.688102,5.199564,1.138148,7.971892,-3.937335,-5.135084,5.899220,-7.126929,3.666097,0.583558,-2.618690,-3.039996,2.500351,7.988051,-6.315497,-0.451873,-4.533400,-7.935229,-10.148159,-7.324809,-3.491640,3.838724,-8.606984,6.993628
resume_1044,-2.411110,8.325836,-7.948775,-0.869794,-3.026584,-0.394413,8.006754,-1.333368,-7.610620,1.844858,2.563373,-2.144613,6.668820,-0.732151,-1.945326,7.897321,-2.825300,6.421684,2.388940,-0.397995,9.395901,8.125231,-9.683196,1.349306
resume_1045,-1.769944,7.057077,-8.051144,-0.175301,-2.712108,-2.162321,7.028368,-0.548295,-8.021364,2.634300,3.119082,-2.349334,4.370969,-2.819044,-1.585106,7.870341,-3.219887,6.202093,1.787642,0.508760,8.481780,8.556544,-9.672692,2.008065
resume_1046,5.741750,-3.324196,4.654529,3.198448,-1.236877,2.769366,-6.343358,5.510069,-9.206022,-4.856649,1.784950,-7.138463,-5.370913,4.425431,-0.423688,-7.565841,-0.157854,4.532384,-6.474467,6.945440,-9.430723,-0.970768,2.184369,7.803408
resume_1047,-7.933187,-8.102948,8.378660,2.560450,-7.228665,3.055058,-6.968184,-6.292602,0.771323,-2.967038,-2.400978,5.228782,-2.427551,3.737880,1.836342,-6.521318,-0.281499,3.696536,2.571497,-0.955535,9.258265,6.651319,1.519314,7.422095
resume_1048,9.561922,7.382184,-5.822692,9.811868,-1.464494,9.643932,-5.408886,-4.052354,9.055092,-7.041542,0.019664,-2.900922,7.352017,-9.148428,-7.142291,-0.018069,5.298933,-7.457515,3.462821,-1.089098,4.954303,-0.808397,-5.540174,-0.621305
resume_1049,6.249195,-2.493836,4.664189,3.119713,-2.105595,2.597723,-6.844288,5.362472,-8.674379,-3.996991,2.107992,-5.764792,-6.062424,4.254173,0.202816,-6.716520,0.720305,4.735245,-5.498701,6.921820,-10.297795,-0.759494,1.468182,7.806078
resume_1050,-2.697822,7.154234,-7.415615,-2.386467,-2.315165,-1.047955,9.451494,-2.414143,-7.923525,3.394372,1.062489,-1.889322,5.852883,0.028968,-1.695825,7.741067,-2.311957,6.155563,2.029199,0.503668,9.674972,8.465689,-9.363062,2.639025
resume_1051,8.656864,7.755151,7.498806,-7.790905,-1.047371,6.328745,0.194655,-6.387956,1.735999,8.305533,9.167018,-7.947542,0.282783,-2.794912,-5.977411,2.755472,-7.895521,7.889532,6.125379,-2.355542,-6.529743,-5.321380,1.414513,4.879639
resume_1052,5.102913,5.047239,1.897764,8.864237,-5.593727,-5.166724,6.108264,-6.575099,3.220328,0.978779,-0.467825,-3.072699,2.158240,8.304938,-6.325110,0.310609,-4.573769,-8.575172,-9.265148,-7.601176,-2.793276,3.618843,-7.377196,7.251270
resume_1053,-7.300690,-8.224116,8.392893,1.490898,-6.917519,2.609516,-6.475483,-5.964719,1.976823,-3.961226,-3.356221,5.149047,-0.807078,5.308341,3.071625,-5.618934,-1.263509,3.587947,2.077164,-0.273713,8.255542,7.743656,0.535692,7.833245
resume_1054,6.116745,-2.984335,4.807531,3.751189,-2.382298,1.703730,-7.256337,6.073747,-8.546184,-4.902792,2.007542,-6.171210,-5.898378,5.199374,0.219798,-6.925499,0.379424,3.804852,-6.690586,7.020241,-8.316270,-0.405710,1.345853,7.700267
resume_1055,-2.800305,6.648939,-8.317042,-1.376247,-3.000756,-1.310172,9.115816,-1.447995,-8.735520,1.887662,1.778849,-2.837189,6.716987,0.117827,-1.469992,8.656697,-2.363262,6.248501,2.512155,1.174766,8.043845,9.074763,-10.388450,2.677182
resume_1056,5.367983,5.700984,0.648852,9.056009,-4.725506,-5.871766,6.173543,-6.671203,3.426030,1.511165,-2.277681,-2.090110,2.462503,8.561161,-6.963832,-0.221266,-5.557756,-8.132183,-9.584905,-6.288559,-4.118120,4.095630,-8.539539,5.274379
