timestamp;process;event_type;details
2026-03-02T21:03:04;nginx;file_write;path=/var/log/auth.log pid=4707
2026-03-02T21:03:05;cron;exec;cmd=/usr/sbin/logrotate pid=13960
2026-03-02T21:03:08;backup-agent;net_conn;dst=192.168.84.92:30292 proto=udp
2026-03-02T21:03:11;nginx;file_read;path=/var/log/auth.log pid=33543
2026-03-02T21:03:13;postgres;exec;cmd=/usr/sbin/logrotate pid=24063
2026-03-02T21:03:15;backup-agent;file_write;path=/home/user/report.txt pid=59992
2026-03-02T21:03:17;python3;login;user=user_4816 ip=10.0.156.11
2026-03-02T21:03:19;nginx;logout;user=user_7848 ip=10.0.223.198
2026-03-02T21:03:22;cron;login;user=user_6095 ip=10.0.119.99
2026-03-02T21:03:25;bash;file_read;path=/opt/app/config.yml pid=57888
2026-03-02T21:03:26;sshd;login;user=user_2986 ip=10.0.194.84
2026-03-02T21:03:27;bash;file_read;path=/home/user/report.txt pid=56755
2026-03-02T21:03:29;postgres;login;user=user_5736 ip=10.0.15.230
2026-03-02T21:03:30;bash;exec;cmd=/usr/bin/rsync pid=8653
2026-03-02T21:03:31;backup-agent;exec;cmd=/usr/bin/rsync pid=63713
2026-03-02T21:03:32;postgres;logout;user=user_1685 ip=10.0.123.64
2026-03-02T21:03:33;python3;exec;cmd=/usr/bin/python3 pid=20731
2026-03-02T21:03:36;sshd;login;user=user_4003 ip=10.0.28.177
2026-03-02T21:03:39;python3;file_write;path=/etc/hosts pid=56440
2026-03-02T21:03:41;backup-agent;net_conn;dst=192.168.83.126:38346 proto=tcp
2026-03-02T21:03:44;bash;login;user=user_6487 ip=10.0.177.26
2026-03-02T21:03:47;backup-agent;file_read;path=/home/user/report.txt pid=9398
2026-03-02T21:03:48;postgres;login;user=user_4481 ip=10.0.238.223
2026-03-02T21:03:51;postgres;logout;user=user_1313 ip=10.0.139.152
2026-03-02T21:03:53;nginx;exec;cmd=/usr/sbin/logrotate pid=48972
2026-03-02T21:03:55;nginx;login;user=user_1685 ip=10.0.20.216
2026-03-02T21:03:58;python3;login;user=user_9500 ip=10.0.194.111
2026-03-02T21:04:00;systemd;exec;cmd=/usr/bin/rsync pid=51948
2026-03-02T21:04:03;bash;exec;cmd=/usr/bin/rsync pid=20697
2026-03-02T21:04:05;bash;file_write;path=/etc/hosts pid=49781
2026-03-02T21:04:06;postgres;exec;cmd=/usr/bin/ls pid=25567
2026-03-02T21:04:07;backup-agent;login;user=user_1031 ip=10.0.143.17
2026-03-02T21:04:09;python3;net_conn;dst=192.168.120.30:7453 proto=tcp
2026-03-02T21:04:11;backup-agent;file_read;path=/var/log/syslog pid=41470
2026-03-02T21:04:13;nginx;net_conn;dst=192.168.232.62:35579 proto=tcp
2026-03-02T21:04:14;backup-agent;login;user=user_3607 ip=10.0.36.183
2026-03-02T21:04:17;backup-agent;login;user=user_5259 ip=10.0.135.178
2026-03-02T21:04:20;systemd;file_write;path=/var/log/auth.log pid=54924
2026-03-02T21:04:23;nginx;file_write;path=/opt/app/config.yml pid=54688
2026-03-02T21:04:25;bash;login;user=user_9492 ip=10.0.68.20
2026-03-02T21:04:28;sshd;file_read;path=/var/log/auth.log pid=35664
2026-03-02T21:04:30;sshd;logout;user=user_4067 ip=10.0.131.5
2026-03-02T21:04:31;python3;exec;cmd=/usr/sbin/logrotate pid=19822
2026-03-02T21:04:34;systemd;net_conn;dst=192.168.92.236:19727 proto=tcp
2026-03-02T21:04:35;postgres;net_conn;dst=192.168.102.148:24295 proto=tcp
2026-03-02T21:04:37;postgres;exec;cmd=/usr/bin/python3 pid=55064
2026-03-02T21:04:38;backup-agent;exec;cmd=/usr/bin/rsync pid=28174
2026-03-02T21:04:40;cron;net_conn;dst=192.168.84.106:58173 proto=tcp
2026-03-02T21:04:42;bash;logout;user=user_0667 ip=10.0.91.151
2026-03-02T21:04:43;bash;file_write;path=/etc/hosts pid=44175
2026-03-02T21:04:46;sshd;login;user=user_8141 ip=10.0.38.15
2026-03-02T21:04:49;bash;login;user=user_2400 ip=10.0.191.236
2026-03-02T21:04:52;nginx;login;user=user_6723 ip=10.0.74.149
2026-03-02T21:04:55;python3;priv_esc;target=root method=su
2026-03-02T21:04:57;backup-agent;file_read;path=/home/user/report.txt pid=2244
2026-03-02T21:04:58;backup-agent;login;user=user_0261 ip=10.0.198.69
2026-03-02T21:04:59;bash;login;user=user_2703 ip=10.0.91.159
2026-03-02T21:05:02;cron;login;user=user_6521 ip=10.0.67.24
2026-03-02T21:05:04;cron;login;user=user_6293 ip=10.0.252.183
2026-03-02T21:05:06;postgres;file_write;path=/var/log/syslog pid=3189
2026-03-02T21:05:07;backup-agent;login;user=user_9060 ip=10.0.94.12
2026-03-02T21:05:08;bash;file_read;path=/home/user/report.txt pid=27154
2026-03-02T21:05:11;nginx;login;user=user_8668 ip=10.0.248.41
2026-03-02T21:05:13;postgres;login;user=user_7776 ip=10.0.169.45
2026-03-02T21:05:16;backup-agent;exec;cmd=/usr/bin/top pid=29525
2026-03-02T21:05:19;sshd;login;user=user_3036 ip=10.0.142.115
2026-03-02T21:05:20;sshd;file_write;path=/opt/app/config.yml pid=45026
2026-03-02T21:05:23;backup-agent;file_write;path=/var/log/syslog pid=34756
2026-03-02T21:05:24;postgres;logout;user=user_7951 ip=10.0.85.154
2026-03-02T21:05:26;backup-agent;login;user=user_8705 ip=10.0.126.11
2026-03-02T21:05:28;bash;net_conn;dst=192.168.195.104:25860 proto=udp
2026-03-02T21:05:30;bash;net_conn;dst=192.168.246.110:27383 proto=udp
2026-03-02T21:05:32;postgres;file_read;path=/var/log/auth.log pid=21956
2026-03-02T21:05:35;cron;net_conn;dst=192.168.68.170:17977 proto=tcp
2026-03-02T21:05:37;nginx;net_conn;dst=192.168.104.240:32210 proto=udp
2026-03-02T21:05:38;postgres;net_conn;dst=192.168.145.17:62531 proto=tcp
2026-03-02T21:05:41;systemd;logout;user=user_2301 ip=10.0.212.3
2026-03-02T21:05:44;postgres;logout;user=user_5661 ip=10.0.152.127
2026-03-02T21:05:45;python3;net_conn;dst=192.168.251.153:36185 proto=tcp
2026-03-02T21:05:47;nginx;logout;user=user_9164 ip=10.0.46.115
2026-03-02T21:05:49;python3;login;user=user_5830 ip=10.0.145.104
2026-03-02T21:05:52;nginx;file_read;path=/var/log/syslog pid=34710
2026-03-02T21:05:53;cron;file_read;path=/etc/hosts pid=29597
2026-03-02T21:05:56;nginx;login;user=user_9206 ip=10.0.20.94
2026-03-02T21:05:57;cron;net_conn;dst=192.168.81.82:56982 proto=tcp
2026-03-02T21:05:58;bash;file_read;path=/var/log/auth.log pid=34581
2026-03-02T21:06:00;nginx;exec;cmd=/usr/bin/ls pid=13173
2026-03-02T21:06:03;backup-agent;exec;cmd=/usr/bin/ps pid=60622
2026-03-02T21:06:06;bash;net_conn;dst=192.168.34.105:20746 proto=udp
2026-03-02T21:06:07;systemd;net_conn;dst=192.168.243.235:34061 proto=udp
2026-03-02T21:06:09;systemd;exec;cmd=/usr/sbin/logrotate pid=10263
2026-03-02T21:06:11;cron;logout;user=user_1860 ip=10.0.156.154
2026-03-02T21:06:14;cron;exec;cmd=/usr/bin/ls pid=25777
2026-03-02T21:06:17;sshd;net_conn;dst=192.168.251.136:20493 proto=udp
2026-03-02T21:06:20;sshd;net_conn;dst=192.168.245.71:30636 proto=udp
2026-03-02T21:06:23;python3;login;user=user_5263 ip=10.0.51.225
2026-03-02T21:06:26;sshd;file_write;path=/home/user/report.txt pid=59283
2026-03-02T21:06:29;bash;login;user=user_3752 ip=10.0.183.89
2026-03-02T21:06:30;backup-agent;net_conn;dst=192.168.207.46:35645 proto=udp
2026-03-02T21:06:31;python3;file_write;path=/opt/app/config.yml pid=27107
2026-03-02T21:06:34;backup-agent;exec;cmd=/usr/bin/python3 pid=60722
2026-03-02T21:06:36;backup-agent;file_read;path=/var/log/syslog pid=26456
2026-03-02T21:06:37;sshd;net_conn;dst=192.168.152.155:38156 proto=udp
2026-03-02T21:06:39;sshd;file_write;path=/home/user/report.txt pid=1041
2026-03-02T21:06:40;python3;login;user=user_0405 ip=10.0.208.181
2026-03-02T21:06:43;bash;exec;cmd=/usr/bin/ps pid=12221
2026-03-02T21:06:45;systemd;login;user=user_1225 ip=10.0.157.210
2026-03-02T21:06:46;cron;file_write;path=/opt/app/config.yml pid=23408
2026-03-02T21:06:47;bash;login;user=user_6685 ip=10.0.39.174
2026-03-02T21:06:48;python3;net_conn;dst=192.168.97.91:43986 proto=tcp
2026-03-02T21:06:50;sshd;logout;user=user_2391 ip=10.0.190.191
2026-03-02T21:06:53;nginx;exec;cmd=/usr/sbin/logrotate pid=11820
2026-03-02T21:06:56;bash;net_conn;dst=192.168.203.21:8116 proto=tcp
2026-03-02T21:06:58;cron;login;user=user_0648 ip=10.0.82.140
2026-03-02T21:07:01;backup-agent;file_read;path=/tmp/cache.db pid=23169
2026-03-02T21:07:02;sshd;exec;cmd=/usr/bin/rsync pid=52758
2026-03-02T21:07:05;backup-agent;exec;cmd=/usr/sbin/logrotate pid=35344
2026-03-02T21:07:06;sshd;file_read;path=/tmp/cache.db pid=27140
2026-03-02T21:07:09;backup-agent;file_read;path=/var/log/auth.log pid=13655
2026-03-02T21:07:12;systemd;login;user=user_8120 ip=10.0.180.87
2026-03-02T21:07:13;backup-agent;file_write;path=/opt/app/config.yml pid=42845
2026-03-02T21:07:14;backup-agent;exec;cmd=/usr/sbin/logrotate pid=45714
2026-03-02T21:07:17;backup-agent;net_conn;dst=192.168.240.71:45061 proto=tcp
2026-03-02T21:07:18;postgres;exec;cmd=/usr/sbin/logrotate pid=35034
2026-03-02T21:07:20;cron;login;user=user_7612 ip=10.0.141.107
2026-03-02T21:07:23;systemd;file_read;path=/tmp/cache.db pid=63010
2026-03-02T21:07:24;bash;file_read;path=/var/log/syslog pid=3478
2026-03-02T21:07:27;cron;login;user=user_2570 ip=10.0.64.85
2026-03-02T21:07:28;sshd;login;user=user_4922 ip=10.0.35.52
2026-03-02T21:07:30;sshd;login;user=user_0799 ip=10.0.47.243
2026-03-02T21:07:33;bash;file_write;path=/home/user/report.txt pid=16803
2026-03-02T21:07:36;cron;logout;user=user_0682 ip=10.0.216.88
2026-03-02T21:07:39;postgres;net_conn;dst=192.168.33.233:5569 proto=tcp
2026-03-02T21:07:40;postgres;logout;user=user_1549 ip=10.0.224.118
2026-03-02T21:07:42;bash;login;user=user_0309 ip=10.0.195.4
2026-03-02T21:07:45;nginx;login;user=user_1361 ip=10.0.194.123
2026-03-02T21:07:48;backup-agent;net_conn;dst=192.168.73.85:43635 proto=udp
2026-03-02T21:07:51;systemd;logout;user=user_4537 ip=10.0.68.15
2026-03-02T21:07:53;cron;file_write;path=/opt/app/config.yml pid=23565
2026-03-02T21:07:54;bash;logout;user=user_5368 ip=10.0.58.52
2026-03-02T21:07:57;nginx;logout;user=user_0742 ip=10.0.246.234
2026-03-02T21:07:59;cron;exec;cmd=/usr/bin/rsync pid=58455
2026-03-02T21:08:01;python3;net_conn;dst=192.168.92.38:45838 proto=tcp
2026-03-02T21:08:03;systemd;net_conn;dst=192.168.243.41:35291 proto=udp
2026-03-02T21:08:06;sshd;file_read;path=/var/log/auth.log pid=6314
2026-03-02T21:08:09;python3;logout;user=user_5836 ip=10.0.156.54
2026-03-02T21:08:10;backup-agent;file_write;path=/opt/app/config.yml pid=55970
2026-03-02T21:08:13;python3;exec;cmd=/usr/bin/ps pid=62412
2026-03-02T21:08:15;bash;net_conn;dst=192.168.182.218:62273 proto=udp
2026-03-02T21:08:18;python3;net_conn;dst=192.168.161.198:7326 proto=tcp
2026-03-02T21:08:19;postgres;exec;cmd=/usr/sbin/logrotate pid=3192
2026-03-02T21:08:22;python3;exec;cmd=/usr/bin/top pid=20327
2026-03-02T21:08:25;nginx;file_read;path=/tmp/cache.db pid=59407
2026-03-02T21:08:28;nginx;login;user=user_8254 ip=10.0.61.16
2026-03-02T21:08:30;cron;logout;user=user_7261 ip=10.0.234.233
2026-03-02T21:08:32;systemd;login;user=user_6949 ip=10.0.226.162
2026-03-02T21:08:35;systemd;login;user=user_3203 ip=10.0.247.156
2026-03-02T21:08:37;python3;net_conn;dst=192.168.9.218:30027 proto=udp
2026-03-02T21:08:39;sshd;login;user=user_4924 ip=10.0.163.184
2026-03-02T21:08:40;python3;exec;cmd=/usr/sbin/logrotate pid=24392
2026-03-02T21:08:43;nginx;file_write;path=/var/log/auth.log pid=51994
2026-03-02T21:08:45;backup-agent;file_write;path=/etc/hosts pid=29668
2026-03-02T21:08:48;bash;file_write;path=/opt/app/config.yml pid=39228
2026-03-02T21:08:50;sshd;net_conn;dst=192.168.205.203:6806 proto=udp
2026-03-02T21:08:51;python3;net_conn;dst=192.168.157.152:26565 proto=udp
2026-03-02T21:08:54;sshd;exec;cmd=/usr/sbin/logrotate pid=35936
2026-03-02T21:08:56;cron;file_write;path=/home/user/report.txt pid=57690
2026-03-02T21:08:57;bash;net_conn;dst=192.168.179.163:65137 proto=udp
2026-03-02T21:09:00;sshd;logout;user=user_0874 ip=10.0.106.60
2026-03-02T21:09:01;backup-agent;net_conn;dst=192.168.14.117:1536 proto=udp
2026-03-02T21:09:02;bash;file_read;path=/tmp/cache.db pid=56675
2026-03-02T21:09:04;postgres;exec;cmd=/usr/sbin/logrotate pid=35546
2026-03-02T21:09:07;backup-agent;logout;user=user_3224 ip=10.0.251.156
2026-03-02T21:09:09;sshd;login;user=user_2176 ip=10.0.222.89
2026-03-02T21:09:12;bash;login;user=user_1859 ip=10.0.44.163
2026-03-02T21:09:15;systemd;file_read;path=/var/log/syslog pid=62942
2026-03-02T21:09:17;bash;login;user=user_9051 ip=10.0.76.94
2026-03-02T21:09:18;systemd;file_read;path=/tmp/cache.db pid=3542
2026-03-02T21:09:19;systemd;exec;cmd=/usr/bin/top pid=14472
2026-03-02T21:09:20;backup-agent;net_conn;dst=192.168.115.211:40133 proto=tcp
2026-03-02T21:09:23;systemd;exec;cmd=/usr/sbin/logrotate pid=61886
2026-03-02T21:09:26;nginx;exec;cmd=/usr/bin/top pid=28046
2026-03-02T21:09:27;backup-agent;exec;cmd=/usr/sbin/logrotate pid=60614
2026-03-02T21:09:30;cron;login;user=user_7235 ip=10.0.132.145
2026-03-02T21:09:31;sshd;exec;cmd=/usr/bin/ps pid=55436
2026-03-02T21:09:32;nginx;net_conn;dst=192.168.190.240:26214 proto=tcp
2026-03-02T21:09:35;python3;file_write;path=/home/user/report.txt pid=38911
2026-03-02T21:09:37;python3;net_conn;dst=192.168.199.208:19544 proto=udp
2026-03-02T21:09:39;bash;login;user=user_3971 ip=10.0.127.156
2026-03-02T21:09:41;postgres;exec;cmd=/usr/bin/python3 pid=45334
2026-03-02T21:09:42;python3;exec;cmd=/usr/bin/rsync pid=13413
2026-03-02T21:09:45;bash;file_write;path=/home/user/report.txt pid=51500
2026-03-02T21:09:47;systemd;file_read;path=/var/log/syslog pid=46767
2026-03-02T21:09:50;systemd;file_read;path=/tmp/cache.db pid=48098
2026-03-02T21:09:51;sshd;logout;user=user_4444 ip=10.0.254.206
2026-03-02T21:09:53;sshd;logout;user=user_4048 ip=10.0.33.199
2026-03-02T21:09:56;systemd;logout;user=user_6189 ip=10.0.114.156
2026-03-02T21:09:58;bash;logout;user=user_3462 ip=10.0.70.131
2026-03-02T21:09:59;sshd;login;user=user_7554 ip=10.0.54.116
2026-03-02T21:10:02;sshd;exec;cmd=/usr/bin/ps pid=2673
2026-03-02T21:10:04;postgres;file_write;path=/etc/hosts pid=8375
2026-03-02T21:10:05;python3;file_read;path=/etc/hosts pid=6906
2026-03-02T21:10:08;bash;exec;cmd=/usr/bin/top pid=32343
2026-03-02T21:10:11;sshd;file_read;path=/var/log/auth.log pid=39906
2026-03-02T21:10:12;systemd;logout;user=user_8387 ip=10.0.184.85
2026-03-02T21:10:13;systemd;file_write;path=/tmp/cache.db pid=22182
2026-03-02T21:10:14;backup-agent;net_conn;dst=192.168.34.23:43966 proto=tcp
2026-03-02T21:10:16;nginx;exec;cmd=/usr/bin/rsync pid=20681
2026-03-02T21:10:17;nginx;exec;cmd=/usr/bin/rsync pid=57319
2026-03-02T21:10:18;cron;login;user=user_0455 ip=10.0.112.169
2026-03-02T21:10:21;bash;net_conn;dst=192.168.156.171:49267 proto=udp
2026-03-02T21:10:24;systemd;file_write;path=/var/log/syslog pid=61238
2026-03-02T21:10:27;systemd;file_write;path=/var/log/syslog pid=7462
2026-03-02T21:10:28;bash;net_conn;dst=192.168.249.154:42303 proto=tcp
2026-03-02T21:10:29;sshd;net_conn;dst=192.168.158.179:54463 proto=tcp
2026-03-02T21:10:32;cron;net_conn;dst=192.168.130.143:28032 proto=udp
2026-03-02T21:10:33;postgres;logout;user=user_1407 ip=10.0.102.24
2026-03-02T21:10:34;systemd;file_write;path=/etc/hosts pid=5684
2026-03-02T21:10:35;postgres;exec;cmd=/usr/bin/ps pid=7575
2026-03-02T21:10:38;python3;net_conn;dst=192.168.66.236:30364 proto=tcp
2026-03-02T21:10:39;cron;logout;user=user_0455 ip=10.0.234.42
2026-03-02T21:10:42;cron;login;user=user_1535 ip=10.0.148.120
2026-03-02T21:10:44;backup-agent;file_read;path=/opt/app/config.yml pid=46089
2026-03-02T21:10:45;systemd;file_read;path=/var/log/syslog pid=22859
2026-03-02T21:10:46;sshd;net_conn;dst=192.168.12.101:30584 proto=tcp
2026-03-02T21:10:49;cron;login;user=user_4440 ip=10.0.16.175
2026-03-02T21:10:51;python3;exec;cmd=/usr/bin/python3 pid=27697
2026-03-02T21:10:52;python3;exec;cmd=/usr/bin/top pid=60299
2026-03-02T21:10:55;backup-agent;file_write;path=/var/log/syslog pid=41554
2026-03-02T21:10:58;backup-agent;file_read;path=/var/log/auth.log pid=30471
2026-03-02T21:11:01;python3;net_conn;dst=192.168.121.109:9160 proto=udp
2026-03-02T21:11:04;postgres;exec;cmd=/usr/bin/top pid=63723
2026-03-02T21:11:05;python3;exec;cmd=/usr/bin/ls pid=39309
2026-03-02T21:11:08;postgres;exec;cmd=/usr/bin/ps pid=32852
2026-03-02T21:11:11;sshd;file_write;path=/etc/hosts pid=28843
2026-03-02T21:11:14;sshd;login;user=user_1847 ip=10.0.116.150
2026-03-02T21:11:16;cron;login;user=user_9648 ip=10.0.131.218
2026-03-02T21:11:19;python3;file_read;path=/etc/hosts pid=53758
2026-03-02T21:11:22;bash;net_conn;dst=192.168.10.132:37531 proto=tcp
2026-03-02T21:11:24;nginx;net_conn;dst=192.168.108.164:29600 proto=tcp
2026-03-02T21:11:26;sshd;file_read;path=/opt/app/config.yml pid=5567
2026-03-02T21:11:29;backup-agent;file_write;path=/home/user/report.txt pid=23644
2026-03-02T21:11:31;backup-agent;file_read;path=/var/log/auth.log pid=7847
2026-03-02T21:11:33;postgres;file_write;path=/opt/app/config.yml pid=30158
2026-03-02T21:11:35;sshd;file_read;path=/tmp/cache.db pid=36803
2026-03-02T21:11:38;sshd;file_write;path=/tmp/cache.db pid=59992
2026-03-02T21:11:41;bash;login;user=user_0268 ip=10.0.9.14
2026-03-02T21:11:43;systemd;net_conn;dst=192.168.226.41:47973 proto=tcp
2026-03-02T21:11:45;backup-agent;logout;user=user_0063 ip=10.0.182.88
2026-03-02T21:11:46;systemd;logout;user=user_4108 ip=10.0.179.140
2026-03-02T21:11:47;postgres;logout;user=user_6160 ip=10.0.64.158
2026-03-02T21:11:50;nginx;exec;cmd=/usr/bin/top pid=53390
2026-03-02T21:11:51;postgres;login;user=user_9948 ip=10.0.139.164
2026-03-02T21:11:54;postgres;login;user=user_6239 ip=10.0.78.32
2026-03-02T21:11:55;nginx;net_conn;dst=192.168.143.237:46606 proto=tcp
2026-03-02T21:11:56;cron;login;user=user_3549 ip=10.0.32.70
2026-03-02T21:11:57;cron;exec;cmd=/usr/bin/top pid=54450
2026-03-02T21:11:59;python3;file_write;path=/var/log/auth.log pid=53485
2026-03-02T21:12:00;cron;net_conn;dst=192.168.68.143:36675 proto=tcp
2026-03-02T21:12:03;bash;file_write;path=/var/log/syslog pid=3243
2026-03-02T21:12:06;cron;login;user=user_1235 ip=10.0.178.205
2026-03-02T21:12:08;cron;logout;user=user_6824 ip=10.0.216.90
2026-03-02T21:12:09;python3;exec;cmd=/usr/bin/ls pid=39950
2026-03-02T21:12:11;systemd;logout;user=user_1760 ip=10.0.8.167
2026-03-02T21:12:14;nginx;login;user=user_5504 ip=10.0.206.162
2026-03-02T21:12:17;cron;net_conn;dst=192.168.246.244:20238 proto=udp
2026-03-02T21:12:19;python3;logout;user=user_2369 ip=10.0.141.106
2026-03-02T21:12:20;nginx;net_conn;dst=192.168.151.64:15732 proto=tcp
2026-03-02T21:12:22;python3;file_read;path=/tmp/cache.db pid=23272
2026-03-02T21:12:23;nginx;login;user=user_8671 ip=10.0.184.101
2026-03-02T21:12:26;systemd;net_conn;dst=192.168.244.43:61358 proto=udp
2026-03-02T21:12:27;cron;file_read;path=/opt/app/config.yml pid=8527
2026-03-02T21:12:30;postgres;login;user=user_6077 ip=10.0.199.20
2026-03-02T21:12:32;nginx;exec;cmd=/usr/bin/top pid=51171
2026-03-02T21:12:33;bash;exec;cmd=/usr/sbin/logrotate pid=49358
2026-03-02T21:12:36;nginx;exec;cmd=/usr/bin/ps pid=40234
2026-03-02T21:12:37;bash;net_conn;dst=192.168.89.31:32184 proto=tcp
2026-03-02T21:12:38;postgres;net_conn;dst=192.168.75.153:47623 proto=udp
2026-03-02T21:12:40;systemd;file_read;path=/tmp/cache.db pid=45682
2026-03-02T21:12:42;postgres;exec;cmd=/usr/sbin/logrotate pid=19240
2026-03-02T21:12:44;cron;exec;cmd=/usr/bin/ps pid=53791
2026-03-02T21:12:47;python3;net_conn;dst=192.168.17.123:16232 proto=tcp
2026-03-02T21:12:50;systemd;file_write;path=/var/log/syslog pid=13383
2026-03-02T21:12:53;bash;exec;cmd=/usr/bin/python3 pid=13692
2026-03-02T21:12:55;bash;exec;cmd=/usr/bin/python3 pid=50559
2026-03-02T21:12:58;python3;exec;cmd=/usr/bin/top pid=13795
2026-03-02T21:13:00;bash;logout;user=user_6658 ip=10.0.102.149
2026-03-02T21:13:01;postgres;file_read;path=/etc/hosts pid=9253
2026-03-02T21:13:03;bash;net_conn;dst=192.168.118.39:18055 proto=tcp
2026-03-02T21:13:06;nginx;exec;cmd=/usr/bin/ps pid=25288
2026-03-02T21:13:07;backup-agent;exec;cmd=/usr/bin/python3 pid=53812
2026-03-02T21:13:09;bash;exec;cmd=/usr/bin/top pid=57351
2026-03-02T21:13:11;python3;login;user=user_4452 ip=10.0.213.108
2026-03-02T21:13:12;systemd;exec;cmd=/usr/bin/ls pid=15744
2026-03-02T21:13:14;nginx;exec;cmd=/usr/bin/ls pid=64489
2026-03-02T21:13:16;python3;net_conn;dst=192.168.177.14:53818 proto=tcp
2026-03-02T21:13:19;cron;file_write;path=/opt/app/config.yml pid=54394
2026-03-02T21:13:21;postgres;file_read;path=/opt/app/config.yml pid=46943
2026-03-02T21:13:23;bash;net_conn;dst=192.168.110.82:51111 proto=tcp
2026-03-02T21:13:25;backup-agent;net_conn;dst=192.168.98.71:38348 proto=udp
2026-03-02T21:13:27;python3;exec;cmd=/usr/bin/rsync pid=4552
2026-03-02T21:13:30;bash;file_write;path=/var/log/syslog pid=31099
2026-03-02T21:13:31;nginx;login;user=user_4445 ip=10.0.81.85
2026-03-02T21:13:32;python3;net_conn;dst=192.168.2.207:58854 proto=tcp
2026-03-02T21:13:33;sshd;file_read;path=/var/log/syslog pid=10747
2026-03-02T21:13:36;postgres;logout;user=user_8393 ip=10.0.166.130
2026-03-02T21:13:38;python3;file_write;path=/opt/app/config.yml pid=27263
2026-03-02T21:13:39;postgres;login;user=user_7473 ip=10.0.153.176
2026-03-02T21:13:42;python3;net_conn;dst=192.168.252.114:5780 proto=tcp
2026-03-02T21:13:44;python3;net_conn;dst=192.168.152.42:56333 proto=tcp
2026-03-02T21:13:46;systemd;logout;user=user_3838 ip=10.0.94.244
2026-03-02T21:13:48;python3;net_conn;dst=192.168.187.37:42577 proto=udp
2026-03-02T21:13:51;cron;file_read;path=/opt/app/config.yml pid=39737
2026-03-02T21:13:54;postgres;exec;cmd=/usr/bin/ps pid=8077
2026-03-02T21:13:55;nginx;login;user=user_0796 ip=10.0.199.173
2026-03-02T21:13:56;cron;file_write;path=/etc/hosts pid=64010
2026-03-02T21:13:59;sshd;login;user=user_2126 ip=10.0.110.240
2026-03-02T21:14:02;bash;login;user=user_3349 ip=10.0.3.29
2026-03-02T21:14:03;python3;file_read;path=/home/user/report.txt pid=3632
2026-03-02T21:14:06;bash;login;user=user_9419 ip=10.0.39.240
